Video ID,Comment ID,comments
ZELV_th4dG0,UgwvCmgTj3vr6ZJetWt4AaABAg,Looks  like  the  guy  is  going  bonkers    He  speaks  of  international  control  of  Russian  nuclear  weapons  and  facilities    Though  it  is  a  great  idea  to  have  international  control  of  all  nuclear  weapons  and  facilities  in  the  world  in  a  mutually  verifiable  and  controlled  manner  so  that  no  one  can  use  them  under  any  circumstances    I  think  there  was  one  system  between  Russia  and  USA  for  such  mutually  verifiable  though  not  controllable  till  very  recently  till  it  was  scrapped  by  one  of  the  less  sane  presidents  of  USA    The  only  major  country  unwilling  for  a  treaty  on  cyber  attacks    hacking  etc  appears  to  be  usa    I  find  china  and  Russia  have  been  proposing  repeatedly  for  a  treaty  on  cyber  matters  that  applies  equally  to  all  countries    Perhaps  usa  can  never  accept  to  be  an  equal  country  with  anyone  in  any  matter  holding  up  the  flag  of  American  exceptionalism      So  the  Ukraine  war    May  lay  down  some  good  ground  on    how  far  a  military  alliance  can  go  near  the  border  of  another  super  power    and  If  so  called  sovereign  countries  really  have  the  sovereign  power  to  enter  and  station    receive  and  export  arms  as  they  line  based  on  their  choices    Will  usa  and  UK  and  European  Union  accept  that  kind  of  sovereignty      Perhaps  some  Russian  and  Chinese  and  Iranian  presence  in  Venezuela    and  Cuba  to  begin  with  and  expanded  to  other  South  American  countries  willing  to  partner  with  them    then  Asia  and  one  day  soon  some  place  in  Europe  in  the  middle  of  Western  Europe    If  Finland  and  Norway  join  NATO  that  may  be  next  expected  thing      Will  usa  and  europe  accept  that  or  threaten  nuclear  war  against  China  and  Russia    A  usa  destroyer  seems  to  be  passing  through  Taiwan  straights    May  be  some  day  soon  Russian  and  Chinese  ships  will  pass  usa  and  European  coasts  in  international  waters  in  a  similar  manner      The  world  military  affairs  can  really  get  very  democratic    each  sailing  close  to  others  and  so  no  wars    Wonderful  idea  
ZELV_th4dG0,Ugz5i1o03KxNVahboOJ4AaABAg,How  can  you  use  a  currency  that  can  be  used  to  pay  ur  bills
ZELV_th4dG0,UgxTcerRXxE09fkYqT14AaABAg,actually  take  wealth  out  of  society  you  will  then  have  no  rich  or  poor    if  you  do  that  you  can  actually  get  something  done  without  thinking  about  debt
ZELV_th4dG0,UgzJ9EbyB9AdSRlJLnN4AaABAg,Poland  and  Bulgaria  refused  to  pay  for  gas  according  to  the  new  scheme    first  you  need  to  buy  Rubles  for  Euros  in  Russia    then  you  need  to  transfer  these  rubles  to  Gazprom  for  gas    No  money      no  gas    it's  simple    Let  them  pay    then  Russia  will  supply  them  with  gas    The  store  won't  give  you  bread  if  you  don't  pay  for  it    right    Russia  will  also  not  supply  you  with  gas  unless  you  pay  for  it    This  is  a  market  economy  
ZELV_th4dG0,UgwHtlYr1LCQbqVbLct4AaABAg,This  video  didn't  explain  why  payments  in  national  currency  are  expected    what  reasons  lie  under  that  decision    So  watchers  don't  even  have  that  piece  of  information  to  make  their  own  judgement  
ZELV_th4dG0,UgxiwV2NAwHnjLK7Eet4AaABAg,A  day  without  hypocrisy  is  a  day  wasted          The  West
ZELV_th4dG0,UgwgLgmenpMtesSXt9x4AaABAg,Goodbye  German  Volkswagen  and  BMW  hello  Chinese  Li  Auto  
ZELV_th4dG0,UgysjhDFM6-dGFRL4pZ4AaABAg,Tit  for  tat    If  you  don't  pay    you  don't  get    Let  European  governments  bear  the  dire  consequences  of  their  insane  decisions  for  the  sake  of  western  leaders  and  their  imperial  aims    Let's  see  the  real  democracy  now  
ZELV_th4dG0,Ugyi_vm-v988VPefuVx4AaABAg,'We  could  end  US  homelessness  tomorrow    but  we  fuel  the  military  industrial  complex'      Why  the  US  can  t  solve  homelessness      Homelessness  is  costing  taxpayers  a  lot  of  money      In  2019    New  York  City  spent  a  record  breaking    3  billion    to  support  its  homeless  population      California  is  expected  to  break  its  record      allocating    4  8  billion  to  the  same  issue  over  the  next  two  years        Despite  the  rising  budget      overall  homelessness  in  the  US    has  improved  by  only  10    compared  with  2007  
ZELV_th4dG0,UgxEgDTh0a2JuCUR_p14AaABAg,They  are  two  earths      one  peace  time  earth  and  the  other  wartime  earth    all    intuitive  creation  of  of  the  world's  most  senior  primates
ZELV_th4dG0,Ugyj_iH-7orzJX__fzV4AaABAg,Hypocrisy  at  its  best  
ZELV_th4dG0,UgxPHc0OweaDIx7qO4R4AaABAg,Russia  can't  use  Dollar  and  Euro  as  currencies    So  if  you  are  not  paying  in  Rubel  then  you  are  basically  taking  free  Gas    They  are  willing  to  accept  Indian  Rupees  though  
ZELV_th4dG0,Ugw_Aw1Rs_gEtY1R8AF4AaABAg,GREAT  MOVE  PUTIN
ZELV_th4dG0,UgxcblGIk3Nq5eKO7bd4AaABAg,                                                                                                                                                                                                                                Meaning    For  destroying  the  wonderful  garden    even  one  owl  is  sufficient    Here  there  is  an  owl  on  each  branch    wonder  what  would  happen  to  the  garden  
ZELV_th4dG0,Ugykr-8tN-S0TtXKOyd4AaABAg,It  s  the  right  time  to  change  your  energy  sources    It  s  spring  and  you  have  months  to  switch  to  green  
ZELV_th4dG0,UgzMRSYOCesZFOl_Ibl4AaABAg,Russia  helped  NATO  and  EU  to  stop  using  gas  from  Russia    So      both  NATO  and  EU  must  thank  Russia    Poland  can  buy  more  expensive  and  valuable  gas  from  USA
ZELV_th4dG0,Ugwm85sg0M_DvGukQ-p4AaABAg,The  bbc  needs  to  talk  about  Ecosia  they  are  a  search  engine  that  plants  tress
ZELV_th4dG0,UgzPYR1dRx1gHkuzz6F4AaABAg,because  you  remove  wealth  from  your  society  all  the  other  nations  will  not  be  equal  to  where  you  live  in  fact  that  will  be  something  to  think  about  80  nations  against  1
ZELV_th4dG0,Ugzrp3PW8G6ZCOTh50J4AaABAg,lol  OK  imagine  not  paying  for  your  gas  at  the  gas  station  then  complaining  about  it  
ZELV_th4dG0,UgxXJhQwOe3qtn2jMyR4AaABAg,You  said  President  Putin        didn't  you  mean  Dictator  Putin  
ZELV_th4dG0,Ugw6eaN32uxDYWVET-h4AaABAg,The  Backdoor  That  Keeps  Russian  Oil  Flowing  Into  Europe        Bloomberg    Shell  will  buy  Russian  oil  if  it  is  at  least  half  mixed  with  oil  from  another  country        In  the  case  of  Shell    the  company  made  changes  to  the  so  called  general  terms  and  conditions  of  its  contracts  to  allow  Russian  blending      The  point  is  to  sell  a  barrel  of  which  only  49  99    is  produced  in  Russia    According  to  Shell    since  the  rest  50  01    comes  from  other  sources    the  oil  cargo  is  technically  not  of  Russian  origin      the  news  agency  writes  
ZELV_th4dG0,UgziP46DXNrngadyw4p4AaABAg,no  wealth  no  debt  in  fact  no  caste  no  tax  what  do  you  at  that  point  ethics  no  policy  will  exist  in  that  place
ZELV_th4dG0,UgweZqDQVUD-ITZ1-ax4AaABAg,Now  economics  is  cheating    did  u  think  cheating  economy  no  costs      did  u  think  cheating  people  no  costs  
ZELV_th4dG0,UgyqXYde1CCqCi1Jl7p4AaABAg,The  people  of  Ukraine  are  truly  inspiring    They'd  done  vastly  better  than  I  ever  could  have  imagined    Facing  down  Russia    Who  could  have  believed  it    Ukraine    you  are  amazing    Love  and  deep  admiration  from                    new  York      
ZELV_th4dG0,UgztsCk3MBTr6qa1M8h4AaABAg,Luckily  we  are  heading  into  summer  where  gas  is  less  needed  
ZELV_th4dG0,UgwhnL5F3-g4ebXsEXJ4AaABAg,thanks  Mr    Putin      
ZELV_th4dG0,UgwimsKa378Oosibsz14AaABAg,I  ve  read  all  your  comments          some  of  you  attack  and  or  are  heavily  opposed  to  Russia    definitely  prejudiced    but  really    why      let  me  diverse  and  simplify  the  statement  above        If  YOU  go  to  MAC  DONALD's  buy  a  burger  would  they  allow  you  to  pay  in  Rubles    YOU  would  BE  THE  JOKE      BLOODY  LAUGH    on  you          and  if  you  insist  you  would  be  kicked  out        
ZELV_th4dG0,UgwSlwzU6EcPrmnP19p4AaABAg,UK  is  to  hold  a  meeting  to  appoint  a  minister  to  organize  a  meeting  to  talk  about  e  the  energy  crisis  and  what  oppotunities  there  are  for  multi  million  pound  contracts  for  MPs  and  friends  
ZELV_th4dG0,Ugy4HY34MAQFRquMfbl4AaABAg,Who  cares  what  Ukraine  says    What  does  Syria  say    or  yemen  or  Libya
ZELV_th4dG0,Ugzt8Zb1MXz99P76wt14AaABAg,British  gas  did  the  same  to  me  when  I  insisted  on  paying  them  in  Naira    
ZELV_th4dG0,Ugwj8SSDOV8nIrClLMR4AaABAg,Don't  count  on  Brandon  for  you  gas  needs    he  will  only  supply  you  with  the  gas  derived  from  pudding
ZELV_th4dG0,UgydixwGfhd7-90XBod4AaABAg,Its  crazy  that  the  president  of  Ukraine  cant  even  defend  his  own  country  with  out  help  but  wants  to  tell  the  rest  of  the  world  what  to  do  and  think  
ZELV_th4dG0,Ugzvx8071NRNYS_db-14AaABAg,Poland  had  already  said  some  time  ago  that  will  be  terminating  current    contract  with  Russia  expiring  in  a  few  months    Anyways  that  was  very  much  expected  in  Poland    people  are  prepared  
ZELV_th4dG0,Ugyvo11IbhVgWQ48SAd4AaABAg,Late  but  good  decision      Interested  to  know  when  Russia  is  going  to  stop  the  valves  to  other  NATO  countries  
ZELV_th4dG0,Ugw6dI_m2VbejrVVm-14AaABAg,Stock  prices  for  Gazprom  probably  just  tanked  
ZELV_th4dG0,Ugw3lx4FHiF-qbfE_jp4AaABAg,What  so  it's  I  will  not  pay    but  you  must  supply    It's  not  a  Russian  decision    it  is  a  decision  not  to  pay  for  it  in  rubles    Which  is  down  to  each  country  
ZELV_th4dG0,Ugyd9uDPQZHbGWHcpDZ4AaABAg,Pay  in  ruble  and  get  your  gas        or  bow  down  to  Uncle  Sam's  phony  dollars
ZELV_th4dG0,UgwjIFRlzjmG_45Ua4p4AaABAg,Let  them  USA  supply  with  gas  now
ZELV_th4dG0,UgyBPmBhaOvrUNit63Z4AaABAg,One  day  the  Ukraine  refugee  going  to  march  down  your  street  with  Bandera  portrait    I  really  want  to  see  what  will  happen  then  
ZELV_th4dG0,Ugyd8krhmrMj7snwRVB4AaABAg,  going  to  be  a  tough  winter  in  Poland  
ZELV_th4dG0,UgwOp4gMZcfdwcbtjad4AaABAg,Europe  could  use  windmill  electric  source  and  solar  panel
ZELV_th4dG0,Ugy1qfd9nb-JGnlOLGR4AaABAg,these  people  have  too  much  power  with  sensory  perception  but  not  all  that  is  effective  with  logical  reasoning  its  based  on  the  trend  and  the  means  of  charming  the  crowd  instead  of  being  ethical  and  admitting  what  you  do  not  know
ZELV_th4dG0,UgyxXZOZIdn_hEqKl6F4AaABAg,Another  Awesome  VideO  As  Always          Love  your  Channel    bbc  news
ZELV_th4dG0,Ugx9m6sRuD6wnnDWHX14AaABAg,Play  god    it  ll  backfire  
ZELV_th4dG0,UgwTrZ5cdIz8mQKbTEN4AaABAg,Europe  was  warned  by  the  U  S    not  to  put  all  their  eggs  in  one  basket    Russia    Pay  me  
ZELV_th4dG0,UgxS0liSk2-vhFUBm7t4AaABAg,Bulgularia  is  90    dependent  on  Russian  gas      What  are  they  going  to  do    Its  one  of  the  poorest  countries  in  EU    Lets  see  how  EU  gonna  help  its  ally  
ZELV_th4dG0,UgyCShg-2flm5C3tJrN4AaABAg,Huh    Shouldn't  they  not  be  buying  it  in  the  first  place  
ZELV_th4dG0,UgzrcA4QNxOxGZwKzpx4AaABAg,Deuteronomy  23  7        The  Sixth  is  over    Waiting  for  The  Seventh  to  come    Revelation  17  
ZELV_th4dG0,Ugy-IUjEJsLCDO34JsR4AaABAg,NATO  Nations  should  send  them  fuel        And  send  Russia  something  else      
ZELV_th4dG0,UgyR5KskDZaxcLMHgE54AaABAg,  No  need  Russia      We  knows  how    defend  ourselves    
ZELV_th4dG0,UgyCjzjIpeUXcHvgd6d4AaABAg,THIS  will  lead  to  a  worldwide    global  ECONOMIC  COLLAPSE    And  who  knew  that  Russia  had  THAT  KIND  OF  POWER  in  the  palms  of  their  hands  
ZELV_th4dG0,UgyhGoqiTE3zn_moZ5N4AaABAg,Destroy  oil  depot  in  Russia  easy
ZELV_th4dG0,Ugxo2bcywXO5uyuagxh4AaABAg,Why  is  it  blackmail  
ZELV_th4dG0,UgwI-spRsCVaei56Glh4AaABAg,Russia  should  have  done  that  long  time  ago  
ZELV_th4dG0,Ugxbw_7E23QDXQLcs494AaABAg,In  Ethiopia  in  Amhara  region  Gondar  city  Muslims  are  being  attacked  by  armed  terrorist  orthodox  Christians    and  on  April  26  they  killed  more  than  21  unarmed  Muslims  during  a  funeral  ceremony  who  were  fasting  even  before  they  seat  for  iftar    may  Allah  give  them  Jenetel  Firdows  not  only  this  but  also    they  burnt  scores  of  mosques  and  destroyed  Muslims  houses  around  the  city    The  government  is  an  accomplice  with  them  and  denied  the  facts  despite  the  strong  evidences    I  would  like  to  ask  all  Muslims  around  the  world  to  stand  with  Ethiopian  Muslims  in  Gondar  city  and  make  dua  for  them  and  the  international  community  should  address  this  issue    Please  share  this  information  for  Muslims  around  the  globe  to  hear  it  
ZELV_th4dG0,UgwupCCsxdWUoQkO0dt4AaABAg,This  is  proof  the  world  needs  eachother  
ZELV_th4dG0,UgyMqCOQ7z9Zc8VYEbh4AaABAg,Russia  is  speedrunning  destroying  its  economy    LOL
ZELV_th4dG0,UgxVF07bsGZBqeuY9iB4AaABAg,Ms  Ursula  von  der  Leyen  says  payment  should  be  in  euro  or  USD    But  you  are  freezing  the  assets  in  EURO  or  USD  it  means  literally  you  want  russian  gas  at  free  of  cost        There  is  always  Force  Majeure  clause  in  any  contract  so  pay  in  Ruble  or  Freeze  in  cold          You  are  left  with  no  option  face  the  wrath  of  european  common  man  or  kneel  down  to  Russia
ZELV_th4dG0,Ugx-SHHC0BurAdJuF0l4AaABAg,Rouble  Ruble  Rubble  Trouble  Double    double  toil  and  trouble    Fire  burn  and  caldron  bubble    Cool  it  with  that  tyrant's  blood    Then  the  charm  is  firm  and  good  
ZELV_th4dG0,UgyDcJJ3OpsdNWghez54AaABAg,of  course  Xenophon  is  walking  along  in  this  area  with  several  thousand  Laconians  and  they  are  looking  not  for  war  but  for  survival  among  the  man  eaters  there  awaits  the  ships  to  return  to  civility
ZELV_th4dG0,UgyJuYu43BMsjftEb-Z4AaABAg,THAT'S  NOT  WHAT  BLACKMAIL  IS      
ZELV_th4dG0,Ugzm_vA_aAok396RblZ4AaABAg,I'm  sure  if  british  gas  cut  me  off  for  not  paying  my  gas  bill  and  I  claimed  it  was  unjustified  and  unacceptable  I  would  be  charged  with  theft  
ZELV_th4dG0,UgwogDXcwHGTLgcLt0x4AaABAg,Poland  is  prepared  for  it    Western  world  has  to  fight  the  soviet  system  not  to  allow  it  to  be  the  ruling  power  
ZELV_th4dG0,Ugwlo6NVwflE4oS_PDB4AaABAg,Tee    hee      Trump  did  warn  the  EU    now  didn't  he  
ZELV_th4dG0,Ugy1VgU6g5hCJ0uNiAJ4AaABAg,We  don't  want  their  gas      That's  what  we  told  Germany
ZELV_th4dG0,UgzIqn4sB-1mL6D9X114AaABAg,There  is  simply  no  alternative  to  cheap  russian  gas      Expemsive  energy  means  high  inflation    high  food  prices      April  2022  payslips  show  reality      lower  income  when  compared  to  March  2022      Opiods  and  sex  services  prices  will  go  up    so  will  holiday  expenses
ZELV_th4dG0,UgxswV8TbC28YKipKvl4AaABAg,Congrats  to  everyone  who  is  early  And  who  found  this  comment          
ZELV_th4dG0,UgxUH-w2XTb5MoWXOWx4AaABAg,i'm  RA  stop  fighting    peace  pls
ZELV_th4dG0,Ugw1ZFuQrjNsX7U8wmJ4AaABAg,The  Bulgarians  are  lying    To  compensate  90    supply  is  not  that  easy        
ZELV_th4dG0,UgxIqGK7q7hVIQVMrgl4AaABAg,How  about  Germany  
ZELV_th4dG0,Ugz9d1yLJYjUzpRoa2R4AaABAg,Don  t  forget  we  have  people  dying  from  starvation  in  Yeman  
ZELV_th4dG0,UgyfXjYeAl5S-Ztp2oh4AaABAg,If  you  don't  pay  then  they  have  the  right  to  cut  it        no  Rubles      no  gas    
ZELV_th4dG0,UgzF8HesUtSS5_B-ABB4AaABAg,This  Zelensky  clown  makes  more  speeches  than  Shakespeare    Tbh  i'm  tired  of  him      
ZELV_th4dG0,UgxvFH3DY8We8uhAazF4AaABAg,What  us  is  doing    same  russiaya  is  doing  
ZELV_th4dG0,Ugz8gsiyIibGweaCdVR4AaABAg,Keep  ur  gas  ha  we  go  America
ZELV_th4dG0,UgxkSCVftMBAHjaIL8p4AaABAg,What  do  you  expect  them  todo    No  shit
ZELV_th4dG0,Ugy5ktCXYuT3wA6Bjhp4AaABAg,What  creatures  did  Saint  Patrick  drive  out  of  Ireland    1    serpents  2    wolves  3    squirrels  4    Englishman        
ZELV_th4dG0,UgxaDRoURbuu2wUZyIt4AaABAg,in  Poland  inflation  has  raised  up  to  11            
ZELV_th4dG0,UgwEyGMx37oHAx8wsBl4AaABAg,Fingers  crossed  Canada  can  fill  the  void  
ZELV_th4dG0,Ugwb5sAMYsV6OBsaHyp4AaABAg,Too  late  for  this      They  should  have    done  so    right  from    the  beginning  
ZELV_th4dG0,UgxWyqbPuWmyK2e9xnB4AaABAg,Respect  Russia    Your  have  baiden    wot  is  problem      Gas  have  Russian    Slava  Russia  
ZELV_th4dG0,UgyqJmq4uYcvotsMCr14AaABAg,like  Saint  Augustine  said  the  City  of  GOD    yes  there  will  be  one  nation  of  GOD  and  everyone  outside  of  that  nation  is  going  to  be  against  it  this  is  the  Hadith  where  it  says  80  nations  against  1  nation  of  ALLAH
ZELV_th4dG0,Ugyp8flYDo9kfPC7DXB4AaABAg,certainly    it  should  be  used  as  weapon    action  of  west  is  not  right  rather  west  should  satisfy  Russia  with  a  simple  and  easy  promise  that  Ukraine  will  not  be  a  part  of  NATO  yet  we  are  all  going  toward  3rdwolrd  war  with  Nuclear                                  Don't  mess  with  Russia  as  its  not  Afghanistan  or  Iraq  or  Lebanon  or  Vietnam  we  might  end  up  paying  a  price  that  unthinkable  
ZELV_th4dG0,Ugxj_jEPBOHvRgl1GZ14AaABAg,Germany  need  to  also  stop  taking  Russian  gas    
ZELV_th4dG0,UgyeLVofbTycf-JCeDt4AaABAg,Americans    what  song  will  we  sing  before  we  die        Biden  went  all  in      We  are  all  Khan  nuclear  missiles  will  be  launched  soon    We  are  Russians  of  192  nationalities  in  Russia  ready  for  this      What  will  we  sing  before  we  die      
ZELV_th4dG0,UgwGQifnaMZx_1DSb1x4AaABAg,After  all  the  vocal  protest  that  Poland  made  addressed  to  Russia  lately      does  remind  me  of  a  hysterical  chihuahua  behind  her  masters  back  attacking  a  big  Dog          now  calling  official  letter  from  Gasprom  a  threat      oi  vei          Take  a  Zanex  pill  or  is  it  anex  now    
ZELV_th4dG0,UgzbBJhTkluINEa-6KV4AaABAg,This  gas  is  not  cheap  if  it  control  you        Just  like  everyone  said  Russ  would  try    CONTROL  YOU  
ZELV_th4dG0,Ugz21_Iwy_AnbMMppuZ4AaABAg,Putin  is  playing  a  losing  game  of  chess      
ZELV_th4dG0,UgzL-G377GbhTqICUvl4AaABAg,They  better  start  eating  more  beans  soon
ZELV_th4dG0,UgzwddHp5Q_cqZUT98V4AaABAg,  YOU  DISAPPOINT  ME    PATHETIC  PUPPY      LORD  HUMONGUS
ZELV_th4dG0,Ugyvd95cpjeYy5P1Oah4AaABAg,The  USAmerican  Dollar  and  the  Euro  are  global  favourites  for  trade            The  crashing  Ruble  is  20th  in  the  list                                                                if  it  hasn't  already  falling  further  down  the  list  of  currencies  used    
ZELV_th4dG0,UgwKiE_esq9cOdcOuOJ4AaABAg,Russian  counter  sanctions
ZELV_th4dG0,Ugy53omYBB0lHpUQ4w14AaABAg,They  refused  to  pay  for  their  gas    what  do  you  expect
ZELV_th4dG0,UgxpWTWTB_FP_g93Tll4AaABAg,Us      eu  can  do  all  kinds  of  economic  blackmailing  but  when  russia  do  gas  blackmailing    suddenly  it  s  a  big  crime  
ZELV_th4dG0,Ugx9K9zrVmpH0ULIrmB4AaABAg,Does  anyone  believe  in  the  Karma  law  
ZELV_th4dG0,Ugzxl1OA2I0Bi5ac-Y94AaABAg,Gepards  arent  tanks    Tanks  have  thick  armour    gepards  use  cardboard  painted  green  
ZELV_th4dG0,UgyHQtHLCM7Z02Dr82p4AaABAg,You  are  the  one  buying          You  can't  imposed  what  you  want  to  the  seller    You  buy  or  you  don't    That  is  how  things  work  in  the  business  world        Lol
ZELV_th4dG0,UgwMjqgcQQP4l0Laz4x4AaABAg,political  apostasy  is  not  acceptable  in  the  context  of  the  church  or  the  masjid
ZELV_th4dG0,UgwCx8D1UiZ_wAVB6Gp4AaABAg,How  is  cutting  off  their  gas  supply  a  blackmail  
ZELV_th4dG0,Ugxc-XqIS32zPbvHOr94AaABAg,India  is  hungrey  for  this  in  rupay
ZELV_th4dG0,Ugw8uGrLAVgy-Bmj5mF4AaABAg,As  a  bulgarian  i  prefer  russian  gas  and  i  support  Russia    Resignation  for  the  bulgarian  government    
ZELV_th4dG0,UgwntwhrEMB-KJsqYQJ4AaABAg,Comedian  is  now  the  james  bond
ZELV_th4dG0,UgxIwzA10jypAAmh7Op4AaABAg,India  is  shifting  to  ethonol  as  huge  world  largest  sugarcane  production  
ZELV_th4dG0,UgxKWz4qV2NtGettCAZ4AaABAg,Poland  has  plenty  of  gas  stored    No  problem  at  all  
ZELV_th4dG0,UgwcnAKCjjiiDh_KcNJ4AaABAg,Better  now  than  in  January
ZELV_th4dG0,UgzFfgGiTXhAGTqZnk54AaABAg,It's  long  overdue    Russia  was  supposed  to  have  done  ao  long  ago
ZELV_th4dG0,Ugw9BNGB_bLQqunaINJ4AaABAg,EU  your  already  chechmate  from  the  start  by  RU
ZELV_th4dG0,UgxEpLA9nRMqFTZPK6Z4AaABAg,When  u  not  stop  the  supply  of  arms  they  will  shutdown  the  gas    Europe  will  frozen    then  we  build  a  snowman  
ZELV_th4dG0,UgyFz4mFtN0gpTpN8NJ4AaABAg,Poland  before  April  27th    screams  loudest  about  the  need  for  an  embargo  on  Russian  gas  and  oil    Gazprom      turns  off  gas  for  non  payment    Poland                So  you  threaten  us  
ZELV_th4dG0,UgySHnJKZlnA25hrbIx4AaABAg,What  would  Klingons  do  
ZELV_th4dG0,Ugwp3vZEQ14m_pnGz4Z4AaABAg,Pikachu  You  sanctioned  Russia  So  they  ask  pay  in  Ruble  or  no  gas  for  you
ZELV_th4dG0,Ugx6EcuXAIvMJusBUkx4AaABAg,Putin  you  monster
ZELV_th4dG0,UgyozufuedQCUQ5aF1l4AaABAg,Yeah      They  are  losing  and  they  know  it      Later  Poo  Tin  
ZELV_th4dG0,UgzK8u8ZmNsD7XRUz2J4AaABAg,Hello  thief  return  the  stolen  money
ZELV_th4dG0,UgxdgEFgqj3apo5ZSXZ4AaABAg,God  bless  President  Putin      Glory  to  Russia      Victory  to  Russia  
ZELV_th4dG0,UgxA9BM1Iqdx0V2SZRN4AaABAg,Evil  EU  is  falling    
ZELV_th4dG0,Ugx6-C5EVjJ2QmNWpOp4AaABAg,The  Lord  told  me  recently  that  He  is  already  very  close    at  the  door          But  people  are  not  ready    God  calls  us  to  be  ready  for  His  Coming                repent    for  the  kingdom  of  heaven  is  at  hand      Matthew  3  1  2    God  demands  repentance  from  everyone    for    there  is  no  righteous  man  on  earth  who  does  good  and  does  not  sin      Eccl    7  20              None  is  righteous    no    not  one    no  one  understands    no  one  seeks  for  God    All  have  turned  aside    together  they  have  become  worthless    no  one  does  good      not  even  one      Rom    3  10  12          And  as  it  was  in  the  days  of  Noah    so  it  will  be  in  the  days  of  the  Son  of  Man    they  ate    drank    married    married    until  the  day  when  Noah  entered  the  ark    and  the  flood  came  and  destroyed  everyone    Just  as  it  was  in  the  days  of  Lot    they  ate    drank    bought    sold    planted    built    but  on  the  day  that  Lot  left  Sodom    a  rain  of  fire  and  brimstone  fell  from  heaven  and  destroyed  everyone    so  it  will  be  on  the  day  when  the  Son  of  Man  appears    On  that  day    whoever  is  on  the  roof    and  his  things  are  in  the  house    do  not  go  down  to  take  them    and  whoever  is  in  the  field    also  do  not  turn  back    Remember  Lotova's  wife    Whoever  saves  his  soul  will  destroy  it    and  whoever  destroys  it  will  revive  it    I  tell  you    that  night  there  will  be  two  on  the  same  bed    one  will  take    and  the  other  will  remain    two  will  grind  together    one  will  take    and  the  other  will  remain    two  will  be  in  the  field    one  will  take    and  the  other  will  remain        Luke  17  26  36        Take  heed  to  yourselves    so  that  your  hearts  are  not  burdened  with  overeating  and  drunkenness  and  the  cares  of  life    and  that  that  day  does  not  suddenly  overtake  you    for  it  will  find  like  a  net  on  all  those  who  live  on  the  whole  face  of  the  earth    therefore    watch  at  all  times  and  pray  that  you  may  be  worthy  to  avoid  all  these  future  disasters  and  appear  before  the  Son  of  Man      Luke  21  34  36        Watch  therefore    for  you  know  neither  the  day  nor  the  hour  at  which  the  Son  of  Man  will  come        Matthew  25  13      10  And  he  said  to  me    Seal  not  the  words  of  the  prophecy  of  this  book    for  the  time  is  at  hand    11  Let  the  unrighteous  still  do  unrighteousness    let  the  unclean  still  be  defiled    let  the  righteous  still  do  righteousness    and  let  the  holy  one  be  sanctified  still    12  Behold    I  am  coming  soon    and  my  retribution  is  with  me    to  reward  everyone  according  to  his  deeds    13  I  am  Alpha  and  Omega    the  beginning  and  the  end    the  First  and  the  Last    14  Blessed  are  those  who  keep  his  commandments    that  they  may  have  the  right  to  the  tree  of  life  and  enter  the  city  through  the  gates    15  But  outside  are  dogs    and  sorcerers    and  adulterers    and  murderers    and  idolaters    and  everyone  who  loves  and  does  unrighteousness    16  I    Jesus    have  sent  my  angel  to  witness  these  things  to  you  in  the  churches    I  am  the  root  and  descendant  of  David    the  bright  and  morning  star    17  And  the  Spirit  and  the  bride  say    Come    And  let  him  who  hears  say    Come    Let  him  who  is  thirsty  come    and  let  him  who  is  willing  take  the  water  of  life  for  free    20  He  who  bears  witness  to  this  says      To  her    I  am  coming  soon      Amen    To  her    come    Lord  Jesus    21  The  grace  of  our  Lord  Jesus  Christ  is  with  you  all    Amen        Revelation  of  John  the  Theologian    22  10  21        If  we  say  that  we  have  no  sin    we  deceive  ourselves    and  the  truth  is  not  in  us        1  John  1  8      Repent  therefore  and  be  converted    that  your  sins  may  be  blotted  out      Acts  3  19  
ZELV_th4dG0,UgyxCLgztCFnddoVO-d4AaABAg,There  is  no  negotiating  with  terrorists    Hungary    Germany  and  Austria  should  be  ashamed  of  themselves  
ZELV_th4dG0,UgxRNU97i5su0atoNY54AaABAg,No  payment    no  gas    sounds  fair  to  me
ZELV_th4dG0,Ugwx77vFRI17Af8QbpB4AaABAg,I  understand  why  they  cut  the  gas  to  Poland  but  what  did  Bulgaria  do  lol    It's  like  the  Russians  are  actively  looking  for  the  countries  that  are  the  most  reluctant  to  take  action  against  them    and  give  them  a  reason  to  take  action  
ZELV_th4dG0,UgxhRS4Tbebem4pRLEB4AaABAg,BBC  the  great  managers  of  whole  world  assembly  line
ZELV_th4dG0,UgxNUqv5w79RfvmVTRd4AaABAg,Lol  let's  build  a  snowman  
ZELV_th4dG0,UgzHtVCzeDmbus7BJ6d4AaABAg,So  you  tube  removes  the  likes  now      
ZELV_th4dG0,UgyUv2dl0G3q7d5dGFV4AaABAg,Poland  is  going  to  buy  same  gas      russian  from  Germany      probably  more  expensive    until  the  end  of  the  year    Lol  love  polish  government  and  some  polish  people  who  are  happy  with  that    Lol
